application_id,college_id,application_year,discovery_channel,applicant_state,intended_field,admitted_flag,enrolled_flag
A000432,C01,2018,Advertising / Direct Mail,NJ,Arts & Humanities,1,0
A000433,C01,2018,High School Counselor,OR,Business,1,0
A000434,C01,2018,Advertising / Direct Mail,PA,Education,1,1
A000435,C01,2018,High School Counselor,TN,Engineering,1,1
A000436,C01,2018,College Fair,GA,Education,0,0
A000437,C01,2018,College Website,PA,Business,0,0
A000438,C01,2018,Social Media,OH,Business,1,0
A000439,C01,2018,College Fair,MI,Computer Science,1,0
A000440,C01,2018,Online Search / Rankings Sites,NC,Nursing & Health Sciences,1,0
A000441,C01,2018,College Fair,IL,Business,1,0
A000442,C01,2018,College Website,PA,Social Sciences,0,0
A000443,C01,2018,High School Counselor,NY,Education,1,1
A000444,C01,2018,College Website,PA,Nursing & Health Sciences,1,0
A000445,C01,2018,College Website,PA,Arts & Humanities,1,0
A000446,C01,2018,Friends / Family / Alumni,PA,Education,1,0
A000447,C01,2018,Friends / Family / Alumni,NY,Arts & Humanities,0,0
A000448,C01,2018,College Fair,PA,Social Sciences,1,0
A000449,C01,2018,Online Search / Rankings Sites,NY,Psychology,1,0
A000450,C01,2018,Friends / Family / Alumni,OR,Biology & Life Sciences,1,1
A000451,C01,2018,College Fair,PA,Psychology,1,1
A000452,C01,2018,College Website,OR,Arts & Humanities,0,0
A000453,C01,2018,Campus Visit / Open House,AZ,Nursing & Health Sciences,0,0
A000454,C01,2018,Friends / Family / Alumni,MI,Engineering,1,1
A000455,C01,2018,Online Search / Rankings Sites,PA,Nursing & Health Sciences,1,0
A000456,C01,2018,College Website,PA,Physical Sciences & Math,1,1
A000457,C01,2018,High School Counselor,TX,Computer Science,1,1
A000458,C01,2018,Friends / Family / Alumni,PA,Psychology,0,0
A000459,C01,2018,College Website,TX,Arts & Humanities,1,1
A000460,C01,2018,High School Counselor,PA,Physical Sciences & Math,1,0
A000461,C01,2018,Online Search / Rankings Sites,WI,Business,0,0
A000462,C01,2018,Friends / Family / Alumni,PA,Education,1,0
A000463,C01,2018,Campus Visit / Open House,MI,Arts & Humanities,1,0
A000464,C01,2018,Online Search / Rankings Sites,CA,Nursing & Health Sciences,1,1
A000465,C01,2018,Campus Visit / Open House,PA,Social Sciences,1,1
A000466,C01,2018,Online Search / Rankings Sites,GA,Engineering,1,0
A000467,C01,2018,Campus Visit / Open House,WI,Psychology,1,1
A000468,C01,2018,Social Media,IL,Biology & Life Sciences,0,0
A000469,C01,2018,High School Counselor,PA,Business,0,0
A000470,C01,2018,Campus Visit / Open House,NC,Nursing & Health Sciences,1,0
A000471,C01,2018,Online Search / Rankings Sites,CO,Nursing & Health Sciences,1,0
A000472,C01,2019,Friends / Family / Alumni,FL,Engineering,1,0
A000473,C01,2019,Campus Visit / Open House,PA,Business,1,1
A000474,C01,2019,College Website,GA,Psychology,1,1
A000475,C01,2019,Friends / Family / Alumni,PA,Nursing & Health Sciences,1,1
A000476,C01,2019,Friends / Family / Alumni,MA,Engineering,1,1
A000477,C01,2019,Social Media,PA,Social Sciences,1,0
A000478,C01,2019,Online Search / Rankings Sites,PA,Business,0,0
A000479,C01,2019,High School Counselor,PA,Business,1,1
A000480,C01,2019,College Fair,OR,Business,0,0
A000481,C01,2019,College Website,MI,Nursing & Health Sciences,0,0
A000482,C01,2019,Friends / Family / Alumni,WA,Computer Science,1,0
A000483,C01,2019,Advertising / Direct Mail,AZ,Nursing & Health Sciences,0,0
A000484,C01,2019,Online Search / Rankings Sites,WA,Business,1,0
A000485,C01,2019,Social Media,WA,Physical Sciences & Math,1,1
A000486,C01,2019,Friends / Family / Alumni,MA,Arts & Humanities,1,1
A000487,C01,2019,Campus Visit / Open House,MN,Business,1,0
A000488,C01,2019,Friends / Family / Alumni,TN,Engineering,1,0
A000489,C01,2019,College Fair,GA,Computer Science,1,0
A000490,C01,2019,Advertising / Direct Mail,NY,Arts & Humanities,1,0
A000491,C01,2019,High School Counselor,PA,Education,1,0
A000492,C01,2019,College Website,WA,Nursing & Health Sciences,1,0
A000493,C01,2019,Social Media,PA,Nursing & Health Sciences,1,0
A000494,C01,2019,College Website,MN,Computer Science,1,0
A000495,C01,2019,Campus Visit / Open House,OH,Arts & Humanities,1,0
A000496,C01,2019,Campus Visit / Open House,MI,Arts & Humanities,1,0
A000497,C01,2019,Friends / Family / Alumni,IL,Nursing & Health Sciences,1,1
A000498,C01,2019,College Website,MI,Biology & Life Sciences,1,1
A000499,C01,2019,College Website,PA,Business,1,0
A000500,C01,2019,College Website,TX,Social Sciences,0,0
A000501,C01,2019,Online Search / Rankings Sites,NY,Arts & Humanities,1,0
A000502,C01,2019,Friends / Family / Alumni,PA,Computer Science,1,0
A000503,C01,2019,College Website,PA,Nursing & Health Sciences,1,1
A000504,C01,2019,College Website,PA,Biology & Life Sciences,0,0
A000505,C01,2019,Social Media,CO,Computer Science,1,0
A000506,C01,2019,Campus Visit / Open House,VA,Education,1,0
A000507,C01,2019,Social Media,AZ,Engineering,1,0
A000508,C01,2019,High School Counselor,GA,Arts & Humanities,1,1
A000509,C01,2019,Online Search / Rankings Sites,MA,Business,1,1
A000510,C01,2019,Campus Visit / Open House,AZ,Business,1,0
A000511,C01,2019,Friends / Family / Alumni,TX,Engineering,1,1
A000512,C01,2019,College Website,VA,Nursing & Health Sciences,1,1
A000513,C01,2019,Advertising / Direct Mail,PA,Business,1,0
A000514,C01,2019,Advertising / Direct Mail,TX,Psychology,1,0
A000515,C01,2019,Friends / Family / Alumni,TX,Business,0,0
A000516,C01,2019,High School Counselor,IL,Nursing & Health Sciences,1,1
A000517,C01,2019,Campus Visit / Open House,GA,Nursing & Health Sciences,1,0
A000518,C01,2019,College Fair,TN,Nursing & Health Sciences,1,0
A000519,C01,2019,Friends / Family / Alumni,PA,Arts & Humanities,0,0
A000520,C01,2019,Campus Visit / Open House,MA,Physical Sciences & Math,1,1
A000521,C01,2019,High School Counselor,PA,Nursing & Health Sciences,0,0
A000522,C01,2019,High School Counselor,GA,Education,1,1
A000523,C01,2019,College Fair,PA,Social Sciences,1,1
A000524,C01,2019,Friends / Family / Alumni,NC,Physical Sciences & Math,1,1
A000525,C01,2019,Friends / Family / Alumni,VA,Engineering,1,1
A000526,C01,2019,Friends / Family / Alumni,PA,Business,1,0
A000527,C01,2019,Campus Visit / Open House,VA,Computer Science,0,0
A000528,C01,2019,High School Counselor,MI,Arts & Humanities,1,1
A000529,C01,2019,College Website,FL,Social Sciences,0,0
A000530,C01,2019,College Fair,PA,Computer Science,1,0
A000531,C01,2019,High School Counselor,PA,Business,1,0
A000532,C01,2019,High School Counselor,VA,Social Sciences,1,1
A000533,C01,2019,Campus Visit / Open House,MA,Arts & Humanities,1,1
A000534,C01,2019,College Website,VA,Computer Science,1,1
A000535,C01,2019,Social Media,PA,Psychology,1,1
A000536,C01,2019,Campus Visit / Open House,MI,Computer Science,1,1
A000537,C01,2019,College Website,NY,Computer Science,1,0
A000538,C01,2019,College Fair,PA,Biology & Life Sciences,1,0
A000539,C01,2019,High School Counselor,WA,Education,1,0
A000540,C01,2019,High School Counselor,PA,Physical Sciences & Math,1,1
A000541,C01,2019,High School Counselor,WI,Computer Science,1,1
A000542,C01,2019,College Fair,VA,Engineering,1,0
A000543,C01,2019,Campus Visit / Open House,WI,Engineering,1,0
A000544,C01,2019,College Fair,MN,Nursing & Health Sciences,1,0
A000545,C01,2019,Online Search / Rankings Sites,PA,Engineering,1,0
A000546,C01,2019,Friends / Family / Alumni,PA,Nursing & Health Sciences,1,1
A000547,C01,2019,High School Counselor,PA,Computer Science,0,0
A000548,C01,2019,Friends / Family / Alumni,VA,Business,1,0
A000549,C01,2019,High School Counselor,NJ,Engineering,0,0
A000550,C01,2019,High School Counselor,PA,Education,1,0
A000551,C01,2019,Social Media,PA,Business,1,0
A000552,C01,2019,Campus Visit / Open House,PA,Psychology,1,1
A000553,C01,2019,College Website,NJ,Arts & Humanities,1,1
A000554,C01,2019,High School Counselor,MN,Biology & Life Sciences,0,0
A000555,C01,2019,College Website,VA,Business,1,0
A000556,C01,2019,High School Counselor,OR,Engineering,1,0
A000557,C01,2019,Social Media,PA,Psychology,1,0
A000558,C01,2019,Online Search / Rankings Sites,CO,Biology & Life Sciences,1,1
A000559,C01,2019,College Website,OH,Business,1,0
A000560,C01,2019,Friends / Family / Alumni,PA,Computer Science,1,1
A000561,C01,2019,High School Counselor,AZ,Biology & Life Sciences,1,0
A000562,C01,2019,College Website,PA,Business,1,0
A000563,C01,2019,Campus Visit / Open House,IL,Psychology,1,1
A000564,C01,2019,College Website,NY,Nursing & Health Sciences,1,1
A000565,C01,2019,College Website,NC,Engineering,1,1
A000566,C01,2019,Campus Visit / Open House,PA,Education,1,1
A000567,C01,2019,High School Counselor,PA,Business,1,0
A000568,C01,2019,Social Media,AZ,Psychology,1,0
A000569,C01,2019,College Website,TX,Computer Science,1,1
A000570,C01,2019,College Website,MA,Engineering,1,0
A000571,C01,2019,College Website,VA,Arts & Humanities,1,0
A000572,C01,2019,Social Media,PA,Engineering,1,1
A000573,C01,2019,Campus Visit / Open House,FL,Business,1,1
A000574,C01,2019,Social Media,CO,Arts & Humanities,0,0
A000575,C01,2019,Campus Visit / Open House,PA,Social Sciences,1,0
A000576,C01,2019,College Website,NC,Social Sciences,1,0
A000577,C01,2019,Online Search / Rankings Sites,WA,Nursing & Health Sciences,1,0
A000578,C01,2019,College Website,WI,Nursing & Health Sciences,1,0
A000579,C01,2019,College Website,OR,Psychology,0,0
A000580,C01,2019,College Website,WI,Business,1,0
A000581,C01,2019,Advertising / Direct Mail,TX,Business,1,0
A000582,C01,2019,Friends / Family / Alumni,PA,Education,0,0
A000583,C01,2019,Social Media,NC,Business,1,0
A000584,C01,2019,Advertising / Direct Mail,CO,Nursing & Health Sciences,1,0
A000585,C01,2019,College Website,CA,Nursing & Health Sciences,1,0
A000586,C01,2019,Advertising / Direct Mail,TN,Computer Science,1,0
A000587,C01,2019,College Website,OH,Psychology,1,0
A000588,C01,2019,Friends / Family / Alumni,MN,Arts & Humanities,1,0
A000589,C01,2019,High School Counselor,CO,Nursing & Health Sciences,0,0
A000590,C01,2019,High School Counselor,NC,Business,0,0
A000591,C01,2019,Online Search / Rankings Sites,IL,Biology & Life Sciences,1,0
A000592,C01,2019,College Website,PA,Engineering,1,0
A000593,C01,2019,Advertising / Direct Mail,CA,Computer Science,1,0
A000594,C01,2019,High School Counselor,NJ,Arts & Humanities,1,0
A000595,C01,2019,Friends / Family / Alumni,MA,Biology & Life Sciences,1,1
A000596,C01,2019,Advertising / Direct Mail,CA,Computer Science,1,0
A000597,C01,2019,College Website,IL,Physical Sciences & Math,1,0
A000598,C01,2019,Online Search / Rankings Sites,CA,Nursing & Health Sciences,1,0
A000599,C01,2019,Social Media,PA,Arts & Humanities,1,0
A000600,C01,2019,Friends / Family / Alumni,OR,Biology & Life Sciences,1,0
A000601,C01,2019,College Website,FL,Biology & Life Sciences,1,0
A000602,C01,2019,Social Media,PA,Arts & Humanities,1,1
A000603,C01,2019,Friends / Family / Alumni,PA,Biology & Life Sciences,1,0
A000604,C01,2019,High School Counselor,OH,Computer Science,0,0
A000605,C01,2019,College Website,OR,Business,1,0
A000606,C01,2019,Campus Visit / Open House,TN,Psychology,0,0
A000607,C01,2019,Online Search / Rankings Sites,PA,Biology & Life Sciences,1,0
A000608,C01,2019,College Website,NY,Business,1,1
A000609,C01,2019,Friends / Family / Alumni,IL,Social Sciences,0,0
A000610,C01,2019,Advertising / Direct Mail,NY,Psychology,1,0
A000611,C01,2019,College Website,MN,Computer Science,1,0
A000612,C01,2019,College Website,PA,Nursing & Health Sciences,1,1
A000613,C01,2019,Friends / Family / Alumni,TX,Computer Science,1,0
A000614,C01,2019,College Website,PA,Nursing & Health Sciences,1,1
A000615,C01,2019,Social Media,TX,Nursing & Health Sciences,1,0
A000616,C01,2019,Friends / Family / Alumni,PA,Computer Science,0,0
A000617,C01,2019,Social Media,CO,Nursing & Health Sciences,1,1
A000618,C01,2019,High School Counselor,PA,Business,1,1
A000619,C01,2019,Friends / Family / Alumni,CA,Psychology,1,0
A000620,C01,2019,Social Media,WI,Engineering,0,0
A000621,C01,2019,College Website,NY,Physical Sciences & Math,1,0
A000622,C01,2019,Social Media,PA,Arts & Humanities,1,0
A000623,C01,2019,Online Search / Rankings Sites,PA,Biology & Life Sciences,1,0
A000624,C01,2019,Friends / Family / Alumni,CA,Physical Sciences & Math,1,1
A000625,C01,2019,High School Counselor,NC,Arts & Humanities,1,1
A000626,C01,2019,Campus Visit / Open House,CA,Engineering,1,0
A000627,C01,2019,College Website,TX,Social Sciences,1,1
A000628,C01,2019,Campus Visit / Open House,NY,Nursing & Health Sciences,1,0
A000629,C01,2019,College Website,MA,Social Sciences,1,0
A000630,C01,2019,Advertising / Direct Mail,PA,Computer Science,1,1
A000631,C01,2019,Campus Visit / Open House,MN,Nursing & Health Sciences,1,1
A000632,C01,2019,College Fair,CA,Business,1,1
A000633,C01,2019,College Website,WI,Physical Sciences & Math,1,0
A000634,C01,2019,Campus Visit / Open House,CO,Engineering,1,0
A000635,C01,2019,High School Counselor,NJ,Business,1,1
A000636,C01,2019,Campus Visit / Open House,MN,Business,1,0
A000637,C01,2019,College Fair,CA,Computer Science,1,0
A000638,C01,2019,Advertising / Direct Mail,PA,Arts & Humanities,1,0
A000639,C01,2019,Online Search / Rankings Sites,MI,Social Sciences,1,0
A000640,C01,2019,College Website,CA,Computer Science,1,0
A000641,C01,2019,College Fair,GA,Business,1,0
A000642,C01,2019,College Website,CA,Nursing & Health Sciences,1,0
A000643,C01,2019,Online Search / Rankings Sites,PA,Computer Science,1,0
A000644,C01,2019,Social Media,PA,Education,1,0
A000645,C01,2019,Campus Visit / Open House,PA,Social Sciences,1,1
A000646,C01,2019,College Website,OR,Computer Science,1,0
A000647,C01,2019,College Website,PA,Psychology,1,0
A000648,C01,2019,Campus Visit / Open House,GA,Computer Science,1,1
A000649,C01,2019,Online Search / Rankings Sites,MA,Biology & Life Sciences,0,0
A000650,C01,2019,College Fair,OH,Biology & Life Sciences,1,0
A000651,C01,2019,Advertising / Direct Mail,PA,Social Sciences,0,0
A000652,C01,2019,College Website,NC,Biology & Life Sciences,1,0
A000653,C01,2019,Social Media,PA,Physical Sciences & Math,1,0
A000654,C01,2019,Campus Visit / Open House,CO,Computer Science,1,0
A000655,C01,2019,Social Media,PA,Nursing & Health Sciences,1,1
A000656,C01,2019,Campus Visit / Open House,PA,Business,0,0
A000657,C01,2019,Campus Visit / Open House,PA,Biology & Life Sciences,1,0
A000658,C01,2019,Social Media,OR,Biology & Life Sciences,0,0
A000659,C01,2019,College Website,PA,Biology & Life Sciences,1,0
A000660,C01,2019,High School Counselor,TN,Social Sciences,0,0
A000661,C01,2019,Friends / Family / Alumni,PA,Business,0,0
A000662,C01,2019,College Website,FL,Psychology,1,0
A000663,C01,2019,Online Search / Rankings Sites,PA,Social Sciences,1,0
A000664,C01,2019,High School Counselor,PA,Computer Science,1,0
A000665,C01,2019,College Fair,CA,Computer Science,1,0
A000666,C01,2019,Friends / Family / Alumni,PA,Business,0,0
A000667,C01,2019,Friends / Family / Alumni,CO,Computer Science,1,1
A000668,C01,2019,Friends / Family / Alumni,WI,Education,1,1
A000669,C01,2019,Online Search / Rankings Sites,TN,Arts & Humanities,1,1
A000670,C01,2019,Social Media,PA,Psychology,1,0
A000671,C01,2019,Campus Visit / Open House,GA,Engineering,0,0
A000672,C01,2019,College Website,PA,Social Sciences,1,1
A000673,C01,2019,Social Media,TN,Social Sciences,1,1
A000674,C01,2019,College Website,PA,Engineering,0,0
A000675,C01,2019,Campus Visit / Open House,VA,Education,1,0
A000676,C01,2019,College Website,WA,Nursing & Health Sciences,1,0
A000677,C01,2019,Social Media,PA,Nursing & Health Sciences,1,0
A000678,C01,2019,College Website,PA,Nursing & Health Sciences,1,0
A000679,C01,2019,Social Media,PA,Business,1,1
A000680,C01,2019,College Fair,PA,Arts & Humanities,0,0
A000681,C01,2019,College Fair,PA,Computer Science,1,1
A000682,C01,2019,Campus Visit / Open House,NC,Business,0,0
A000683,C01,2019,Social Media,MI,Computer Science,0,0
A000684,C01,2019,Social Media,PA,Computer Science,0,0
A000685,C01,2019,High School Counselor,VA,Engineering,1,1
A000686,C01,2019,Friends / Family / Alumni,PA,Nursing & Health Sciences,1,0
A000687,C01,2019,College Website,TX,Psychology,1,0
A000688,C01,2019,Advertising / Direct Mail,PA,Nursing & Health Sciences,1,0
A000689,C01,2019,College Website,FL,Education,1,0
A000690,C01,2019,College Fair,MA,Business,1,0
A000691,C01,2019,Social Media,PA,Social Sciences,1,1
A000692,C01,2019,Campus Visit / Open House,PA,Education,1,0
A000693,C01,2019,Friends / Family / Alumni,VA,Nursing & Health Sciences,1,0
A000694,C01,2019,College Website,WI,Nursing & Health Sciences,1,1
A000695,C01,2019,College Fair,CO,Physical Sciences & Math,1,0
A000696,C01,2019,Social Media,TN,Computer Science,1,0
A000697,C01,2019,College Website,MA,Psychology,1,0
A000698,C01,2019,College Website,MA,Nursing & Health Sciences,0,0
A000699,C01,2019,Friends / Family / Alumni,MN,Business,0,0
A000700,C01,2019,Campus Visit / Open House,AZ,Biology & Life Sciences,1,1
A000701,C01,2019,Online Search / Rankings Sites,NY,Arts & Humanities,1,0
A000702,C01,2019,College Fair,PA,Business,1,0
A000703,C01,2019,Friends / Family / Alumni,NY,Education,1,0
A000704,C01,2019,Campus Visit / Open House,PA,Psychology,1,0
A000705,C01,2019,Friends / Family / Alumni,PA,Nursing & Health Sciences,1,1
A000706,C01,2019,Advertising / Direct Mail,VA,Engineering,0,0
A000707,C01,2019,College Website,PA,Business,0,0
A000708,C01,2019,Campus Visit / Open House,PA,Computer Science,1,0
A000709,C01,2019,Campus Visit / Open House,PA,Psychology,1,0
A000710,C01,2019,High School Counselor,FL,Computer Science,1,0
A000711,C01,2019,Friends / Family / Alumni,IL,Business,0,0
A000712,C01,2019,High School Counselor,PA,Social Sciences,1,0
A000713,C01,2019,Social Media,PA,Biology & Life Sciences,1,0
A000714,C01,2019,Campus Visit / Open House,OH,Biology & Life Sciences,1,0
A000715,C01,2019,College Website,IL,Biology & Life Sciences,1,0
A000716,C01,2019,Campus Visit / Open House,PA,Business,1,1
A000717,C01,2019,Online Search / Rankings Sites,TN,Social Sciences,1,0
A000718,C01,2019,Social Media,TX,Engineering,1,0
A000719,C01,2019,High School Counselor,PA,Engineering,1,1
A000720,C01,2019,College Fair,OH,Business,1,0
A000721,C01,2019,College Website,PA,Psychology,1,0
A000722,C01,2019,Campus Visit / Open House,TX,Psychology,1,0
A000723,C01,2019,Campus Visit / Open House,VA,Engineering,0,0
A000724,C01,2019,Advertising / Direct Mail,OH,Arts & Humanities,1,0
A000725,C01,2019,Friends / Family / Alumni,NY,Arts & Humanities,1,0
A000726,C01,2019,Friends / Family / Alumni,TX,Nursing & Health Sciences,1,0
A000727,C01,2019,College Website,VA,Social Sciences,1,1
